pid,rating_average,reviews_count,item,price,Công ty phát hành,Ngày xuất bản,Kích thước,Loại bìa,Số trang,category
5995401.0,4.8,13,Nguyễn Công Hoan - Truyện Ngắn Hay Chọn Lọc,82500.0,Huy Hoàng Bookstore,2018-10-13 08:08:25,"<p>13,5x20,5cm</p>",Bìa mềm,,truyện ngắn
6010089.0,4.8,29,Những Bí Ẩn Trên Thế Giới Chưa Được Giải Đáp (Bìa Mềm),89300.0,Nhà sách Minh Thắng,2018-10-13 00:00:00,"14,5x20,5cm",Bìa mềm,452.0,sách bí ẩn
6067585.0,0.0,0,"Combo sách Muốn Học Giỏi Lịch Sử Không? Tớ Cho Cậu Mượn Vở ( Cổ Đại, Trung Đại, Cận Hiện Đại)",257250.0,Thái Hà,2018-10-01 11:20:04,<p>14.5 x 20cm</p>,Bìa mềm,199.0,sách lịch sử
6471217.0,4.7,332,Nhật Ký Anne Frank (Tái Bản),80000.0,Công Ty Cổ Phần Văn Hóa Đông A,2018-10-01 00:00:00,13 cm × 20.5 cm,Bìa mềm,392.0,sách nhật bản
6482397.0,4.3,42,Hàn Quốc Dưới Chế Độ Độc Tài Phát Triển Park Chung Hee (1961 – 1979)(Tái Bản 2020),74000.0,Phương Nam,2020-11-01 11:10:26,<p>13 x 20.5cm</p>,Bìa mềm,328.0,sách lịch sử
6595867.0,0.0,0,Sách Kỹ Năng Sống - Hạnh Phúc Thật Giản Đơn,47000.0,Thái Hà,2017-08-12 11:42:08,"<p><span style=""color:#242424;font-family:Roboto, Helvetica, Arial, sans-serif;font-size:13px"">13 x 20.5 cm</span></p>",Bìa mềm,298.0,sách kĩ năng sống
6640909.0,0.0,0,Sách Kỹ Năng Sống - Khi Hơi Thở Hóa Thinh Không,70489.0,Omega Plus,2017-07-13 11:03:41,"<p><span style=""color:#242424;font-family:Roboto, Helvetica, Arial, sans-serif;font-size:13px"">14 x 20.5 cm</span></p>",Bìa mềm,236.0,sách kĩ năng sống
6691209.0,0.0,0,Cách Nền Kinh Tế Vận Hành - How The Economy Works,135000.0,NXB Tri Thức,2017-01-01 21:59:02,<p>14 x 21 x 2 cm</p>,Bìa mềm,300.0,sách kinh tế
6778697.0,4.6,31,Nền Kinh Tế Tăng Trưởng Và Sụp Đổ Như Thế Nào? (Tái Bản),121600.0,DT Books,2020-04-17 00:00:00,14.5 x 20.5 cm,Bìa mềm,290.0,sách kinh tế
6926849.0,4.8,1888,Mindmap English Grammar - Ngữ Pháp Tiếng Anh Bằng Sơ Đồ Tư Duy,123000.0,MCBOOKS,,17 X 24 cm,,292,sách tiếng anh
7544179.0,4.6,87,Lịch Sử Chiến Tranh,205000.0,Nhã Nam,2018-11-01 00:00:00,15 x 24 cm,Bìa mềm,620.0,sách lịch sử
7608276.0,3.0,1,Những Câu Nói Hay Về Sách Và Văn Hóa Đọc,91200.0,Thái Hà,2018-11-21 12:21:07,<p>18 x 18cm</p>,Bìa mềm,268.0,sách nước ngoài
7718737.0,4.8,898,Nghệ Thuật Tư Duy Rành Mạch (Tái Bản),88000.0,Nhã Nam,2018-01-11 00:00:00,14 x 20.5 cm,Bìa mềm,422.0,sách tư duy
7887132.0,0.0,0,Bí Ẩn Trái Đất,60000.0,Nhà sách Minh Lâm,2018-01-11 00:00:00,13.5 x 20.5 cm,Bìa mềm,216.0,sách bí ẩn
7887134.0,0.0,0,Bí Ẩn Người Ngoài Hành Tinh,74100.0,Nhà sách Minh Lâm,2018-01-11 00:00:00,13.5 x 20.5 cm,Bìa mềm,240.0,sách bí ẩn
7887150.0,0.0,0,Bí Ẩn Những Nền Văn Minh Trên Thế Giới,69350.0,Nhà sách Minh Lâm,2018-01-11 00:00:00,13.5 x 20.5 cm,Bìa mềm,248.0,sách bí ẩn
7887158.0,0.0,0,Bí Ẩn Những Câu Chuyện Thần Bí Trên Thế Giới,53600.0,Nhà sách Minh Lâm,2018-01-11 00:00:00,13.5 x 20.5 cm,Bìa mềm,200.0,sách bí ẩn
7978955.0,4.7,21,Sách Tương Tác - Lift-The-Flap-Lật Mở Khám Phá - Cơ Thể Người (Dành Cho Trẻ Em Từ 5-12 Tuổi),126000.0,Đinh Tị,2018-12-04 18:26:30,<p>21.6x27.6cm</p>,Bìa mềm,14.0,sách trẻ em
7982628.0,4.8,1259,Suối Nguồn (Tái Bản),261000.0,NXB Trẻ,2018-12-01 00:00:00,17 x 24 cm,Bìa mềm,,sách tiếng việt
8705839.0,0.0,0,Nhập Môn Kinh Tế Lượng Cách Tiếp Cận Hiện Đại - Introductory Econometrics A Modern Appoach,339000.0,Nhà Xuất Bản Kinh Tế TPHCM,2017-12-01 15:08:00,<p>19 x 24 x 3 cm</p>,Bìa mềm,544.0,sách kinh tế
8835159.0,4.8,3080,Đời Ngắn Đừng Ngủ Dài (Tái Bản),43600.0,NXB Trẻ,2018-12-01 00:00:00,13 x 20.5 cm,Bìa mềm,228.0,sách tiếng việt
8835167.0,4.8,49,Tư Duy Đúng Cách - Tư Duy Chiến Thuật (Tái Bản),28001.0,NXB Trẻ,2018-12-01 00:00:00,13 x 19 cm,Bìa mềm,100.0,sách tư duy
8835169.0,4.6,40,Tư Duy Đúng Cách - Tư Duy Khách Quan,28001.0,NXB Trẻ,2018-12-01 00:00:00,13 x 19 cm,Bìa mềm,100.0,sách tư duy
8848897.0,4.8,1303,Trí Tuệ Do Thái (Tái Bản 2018),119500.0,Alphabooks,2018-12-26 16:24:25,"<p>13 x 20,5 cm</p>",Bìa mềm,444.0,sách tiếng việt
10075763.0,4.5,22,Sách IRED Books - Những điều tôi tin (What I Believe) - Bertrand Russell,27300.0,VIỆN GIÁO DỤC IRED,2019-01-01 00:00:00,14.5 x 20.5 cm,Bìa mềm,76.0,sách
10099633.0,4.8,88,Combo Tạp Chí Graphics (5 Tập),656000.0,Công Ty TNHH Sách Và Truyền Thông Việt Nam,2019-01-01 13:48:58,,Bìa mềm,500.0,tạp chí
10189256.0,4.5,17,Kỹ Năng Đọc Sách Hiệu Quả,64000.0,1980 Books,2019-01-01 00:00:00,13 x 20 cm,Bìa mềm,224.0,sách
10271781.0,0.0,0,Bí Ẩn Về Vũ Trụ (Tái Bản),86000.0,Nhà sách Minh Lâm,2018-05-11 10:43:10,<p>13.5x20.5 cm</p>,,232.0,sách bí ẩn
10271795.0,4.9,108,"Combo 3 Cuốn Pomath Toán Tư Duy Cho Trẻ Em (Tập 1,2,3)",173900.0,TKBooks,2019-01-01 00:00:00,14.5 x 20.5cm,Bìa mềm,,sách trẻ em
10280733.0,0.0,0,Bí Ẩn Trái Đất (Tái Bản),75000.0,Nhà sách Minh Lâm,,<p>13.5x20.5 cm</p>,Bìa mềm,216.0,sách bí ẩn
10281297.0,0.0,0,Bí Ẩn Những Nền Văn Minh Trên Thế Giới (Tái Bản),73000.0,Nhà sách Minh Lâm,2018-05-11 15:27:36,<p>13.5x20.5 cm</p>,Bìa mềm,248.0,sách bí ẩn
10282075.0,4.9,14,Sách PACE Books - Phương pháp Kaizen (One Small Step) - Robert Maurer,64300.0,Viện Quản Lý P.A.C.E,2019-01-01 16:15:44,,Bìa mềm,268.0,sách
10379317.0,4.8,568,Nghệ Thuật Giao Tiếp Để Thành Công (Tái Bản 2019),111000.0,Alphabooks,2019-01-01 00:00:00,13 x 20.5cm,Bìa mềm,440.0,sách tiếng việt
10581200.0,4.8,1202,Dế Mèn Phiêu Lưu Ký (Tái Bản 2019),41100.0,Nhà Xuất Bản Kim Đồng,2019-01-01 10:58:04,<p>13 x 19 cm</p>,Bìa mềm,144.0,sách thiếu nhi
10671294.0,4.8,289,Tôn Giáo - Khái Lược Những Tư Tưởng Lớn,312000.0,Công Ty Cổ Phần Văn Hóa Đông A,2019-02-01 00:00:00,19.3 x 23.5 cm,Bìa cứng,352.0,sách tôn giáo
10745325.0,0.0,0,Sách Văn Học Thiếu Nhi - Ơ kìa! Tuổi thơ ,43000.0,Việt An Book,,<p>12x17cm</p>,,128.0,sách văn học
11081535.0,4.9,2536,Combo 999 Lá Thư Gửi Cho Chính Mình - Tặng kèm bookmark (Trọn bộ 2 tập),159780.0,VanVietBooks,2019-01-26 10:37:58,,Bìa mềm,339.0,sách
11188075.0,0.0,0,Trọn bộ 6 Tập Truyện tranh Tiệm đồ cổ Á Xá ,301000.0,Quảng Văn,2018-02-01 13:24:27,<p>13 x 19 cm</p>,Bìa mềm,,truyện tranh
11189120.0,4.8,506,Đồi Thỏ (Tái Bản 2019),111000.0,Nhã Nam,2019-02-01 00:00:00,<p>15 x 24 cm</p>,Bìa mềm,494.0,sách văn học
11255050.0,4.7,60,Tư Duy Đúng Cách - Tư Duy Logic (Tái Bản),33900.0,NXB Trẻ,2019-03-01 00:00:00,14 x 20 cm,Bìa mềm,103.0,sách tư duy
11259008.0,4.8,6,Combo Sách Kỹ Năng Khi Bạn Đang Mơ Thì Người Khác Đang Nỗ Lực + Hài Hước Một Chút Thế Giới Sẽ Khác Đi,132000.0,Minh Long,2018-05-01 00:00:00,17x23x5,Bìa mềm,646.0,sách kĩ năng sống
11419483.0,4.7,103,Lịch Sử (Historiai),220000.0,Omega Plus,2019-03-08 00:00:00,16 x 24 cm,Bìa cứng,832.0,sách lịch sử
11653755.0,0.0,0,Combo Sách Loula: Chuyến Thám Hiểm Phi Châu + Công Thức Chế Biến Em Gái + Quái Vật Mister,128000.0,NXB Phụ Nữ,2019-03-04 15:11:10,<p>20.3 x 28 cm</p>,Bìa mềm,,sách trẻ em
12107394.0,4.8,814,Barron's Essential Words For The Toeic (Tái Bản),155001.0,First News - Trí Việt,2019-03-18 00:00:00,19 x 26 cm,Bìa mềm,456.0,sách tiếng việt
12383679.0,4.9,11,365 Thí Nghiệm Khoa Học Dành Cho Trẻ Em ,149900.0,OMBooks,2019-03-01 11:09:02,<p>19 x 27 cm&nbsp;</p>,Bìa mềm,236.0,sách trẻ em
13362558.0,4.9,141,Làm sạch tâm hồn - Các bài tập thiền,43400.0,Thái Hà,1900-01-04 00:00:00,"14.5 x 20,5 cm",Bìa mềm,213.0,sách
13419678.0,4.8,2014,Đi Tìm Lẽ Sống ( Tái Bản ),62900.0,First News - Trí Việt,2019-04-01 00:00:00,14.5 x 20.5 cm,Bìa mềm,224.0,sách tiếng việt
13935123.0,4.3,41,Lên Lớp Không Được Đọc Tiểu Thuyết,71500.0,Nhã Nam,2019-04-01 00:00:00,14 x 20.5 cm,Bìa mềm,225.0,tiểu sử
14453290.0,4.9,16,"Sách PACE Books - Bản đồ chiến lược (Strategy Maps) - Robert S. Kaplan, David P. Norton",174700.0,Viện Quản Lý P.A.C.E,2022-08-11 15:21:09,<p>15 x 23 cm</p>,Bìa cứng,504.0,sách viến tưởng
14453314.0,4.8,266,Lược Sử Nước Việt Bằng Tranh: Viet Nam – A Brief History In Pictures (Tái Bản 2019),196000.0,Nhà Xuất Bản Kim Đồng,2019-04-01 00:00:00,30 x 24 cm,Bìa mềm,100.0,sách lịch sử
14890554.0,0.0,0,Combo Đạo Tình (Bộ 2 tập - Tái bản 2018) Tặng kèm bookmark yêu thương,217000.0,Quảng Văn,,,Bìa mềm,,sách tình cảm
14892951.0,0.0,0,Combo Đạo Tình (Bộ 2 tập - Tái bản 2018) Tặng kèm bookmark yêu thương,248100.0,Quảng Văn,,,Bìa mềm,,sách tình cảm
14981160.0,0.0,0,Sách Kinh Tế (Quy Luật Phát Triển Kinh Tế - cho mọi thời đại - Tập 1),245000.0,Công Ty TNHH Trí Tuệ Thế Giới,,,,,sách kinh tế
15309372.0,0.0,0,Combo Chữa Lành Đứa Trẻ Bên Trong Bạn và Làm Sạch Tâm Hồn - Các Bài Tập Thiền ( Tặng  Kèm Sổ Tay ),143200.0,Thái Hà,2018-01-01 20:17:34,"<p>15 x 23 cm</p>
<p>14.5 x 20,5 cm</p>",Bìa mềm,462.0,sách
15397971.0,4.9,318,Hà Nội Băm Sáu Phố Phường (Tái bản 2019),37500.0,Nhã Nam,2018-05-04 00:00:00,,Bìa mềm,124.0,sách văn học
15499818.0,0.0,0,Bộ sách Thay thói quen – Đổi vận mệnh,158000.0,CÔNG TY TNHH HAPPY LIVE,2022-08-24 12:43:54,"<p>Kích thước: 10 x 15 x 1 cm.</p>
<p>Trọng lượng: 100g</p>",Bìa mềm,385.0,sách
15693031.0,0.0,0,Combo Sách Văn Học Hay - Người Đua Diều (Tái Bản 2018) + Ngàn Mặt Trời Rực Rỡ (Tái Bản) - (Tặng Kèm Postcard GreenLife AHA),186420.0,Nhã Nam,,"<p><span style=""color:#242424;font-family:Roboto, Helvetica, Arial, sans-serif;font-size:13px"">13 x 20.5 cm</span></p>",Bìa mềm,,sách văn học
15693077.0,4.1,51,Mối Tình Của Ông Hire,57100.0,Nhã Nam,2019-05-01 00:00:00,14 x 20.5 cm,Bìa mềm,236.0,sách tình cảm
15877633.0,0.0,0,Combo Bộ Sách Jim Rohn: Triết Lý Cuộc Đời + Châm Ngôn Ngày Mới + Chìa Khóa Thành Công + Những Mảnh Ghép Cuộc Đời - Tặng kèm Bookmark Thiết Kế Aha,226380.0,Thái Hà,,,Bìa mềm,,sách
15959717.0,0.0,0,Combo Sách Kỹ Năng Sống: All The Rule - Sống Bản Lĩnh Theo Cách Một Quý Cô +  Quý Cô Tự Chủ (Bản Đặc Biệt - Tặng Kèm Bookmark Thiết kế),245502.0,Skybooks,,,Bìa mềm,,sách kĩ năng sống
16176301.0,0.0,0,"Thơ điệu hồn &amp; cấu trúc - Bình thơ, tiểu luận",149000.0,Liên kết với tác giả,2019-05-17 16:14:20,<p>2x14x20 cm</p>,,404.0,tiểu sử
16207079.0,0.0,0,Combo Sách Kỹ Năng Sống - Khéo Ăn Nói Sẽ Có Được Thiên Hạ ( Tái Bản ) + Cà Phê Cùng Tony (Tái Bản 2017) + Tony Buổi Sáng - Trên Đường Băng (Tái Bản 2017) - (Tặng Kèm Bookmark Phương Đông),273500.0,Nhiều công ty phát hành,,"<p>&nbsp;</p>
<table id=""chi-tiet"" class=""table table-bordered table-detail table-striped"" style=""box-sizing:border-box;border-collapse:collapse;border-spacing:0px;background-color:transparent;max-width:100%;width:880px;margin-bottom:20px;border:1px solid #dddddd;color:#333333;font-family:Roboto, Helvetica, Arial, sans-serif"" cellspacing=""0"">
<tbody style=""box-sizing:border-box"">
<tr style=""box-sizing:border-box"">
<td class=""last"" style=""box-sizing:border-box;padding:10px 15px;line-height:1.42857;vertical-align:top;border-width:1px 0px;border-image:initial;color:#242424;font-size:13px;background-image:initial;background-position:initial;background-size:initial;background-repeat:initial;background-attachment:initial;background-origin:initial;background-clip:initial;border-color:#d5d5d5 initial #d5d5d5 initial;border-style:solid initial solid initial"">13 x 20 cm</td>
</tr>
</tbody>
</table>",,,sách kĩ năng sống
16212465.0,0.0,0,Combo Sách Văn Học Hay - Rừng Na Uy (Tái Bản Lần 4) + Người Tình Sputnik - (Tặng Kèm Bookmark Phương Đông),210600.0,Nhã Nam,,"<p><span style=""color:#333333;font-family:Arial, Arial, Helvetica, sans-serif;font-size:12px"">13x20.5 cm</span></p>",Bìa mềm,,sách nhật bản
16255478.0,0.0,0,Combo Sách Nấu Ăn - Để Ăn Không Phải Băn Khoăn + EAT CLEAN Thực Đơn 14 Ngày Thanh Lọc Cơ Thể Và Giảm Cân - (Tặng Kèm Bookmark),201520.0,AZ Việt Nam,,"<p><span style=""color:#242424;font-family:Roboto, Helvetica, Arial, sans-serif;font-size:13px"">16 X 24 cm</span></p>",Bìa mềm,,sách nấu ăn
16255484.0,0.0,0,Combo Sách Nấu Ăn Cực Hay Không Nên Bỏ Lỡ: Eat Clean - Thực Đơn 14 Ngày Thanh Lọc Cơ Thể Và Giảm Cân  + Về Nhà Ăn Cơm (Tặng Bookmark Thiết Kế Aha),270350.0,AZ Việt Nam,,,Bìa mềm,,sách nấu ăn
16256547.0,0.0,0,"Combo Sách Thiếu Nhi Học Tiếng Anh Cho Tuổi 4+ (Trọn bộ 4 Cuốn): What's Your Name?, How Are You?, What colour is it?, Let's Count ! (Tặng kèm Bookmark thiết kế) - Học Tiếng Anh Cùng HARRAP'S KIDS!",144000.0,Nhã Nam,,,Bìa mềm,,sách thiếu nhi
16266488.0,0.0,0,Sách Hay: Em Phải Đến Harvard Học Kinh Tế (Tặng kèm Bookmark Phương Đông Books),77000.0,Huy Hoàng Bookstore,,,Bìa mềm,,sách kinh tế
16287612.0,0.0,0,"Combo Ngôn Tình Đặc Sắc: Anh Không Muốn Để Em Một Mình + Yêu Đúng Lúc, Gặp Đúng Người (Tặng kèm Bookmark thiết kế AHA)",160500.0,Đinh Tị,,,Bìa mềm,,sách tình cảm
16440471.0,4.8,427,Hành Lý Hư Vô,75000.0,NXB Trẻ,2019-05-01 00:00:00,13 x 20 cm,Bìa mềm,164.0,sách văn học
16459006.0,0.0,0,Combo Sách Kinh Tế Hay: Người Nam Châm +Luật Hấp Dẫn Bí Mật Tối Cao + Luật Hấp Dẫn - 5 Bước Thực Hành (Tặng Kèm Bookmark  Thiết Kế Aha),199430.0,Thái Hà,,,Bìa mềm,,sách kinh tế
16478259.0,0.0,0,Combo Sách Thiếu Nhi Bổ Ích: 100 Bí Ẩn Đáng Kinh Ngạc Về Vũ Trụ (USBORNE - 100 Things To Know About Space) + 100 Bí Ẩn Đáng Kinh Ngạc Về Khoa Học (USBORNE - 100 Things To Know About Science) + Tặng kèm Bookmark ,183500.0,Đinh Tị,,,,,sách thiếu nhi
16987809.0,0.0,0,Combo Sách Kinh Tế: 13 Nguyên Tắc Nghĩ Giàu Làm Giàu - Think And Grow Rich + Rich Habit - Thói Quen Thành Công Của Những Triệu Phú Tự Thân (Tặng Bookmark),196500.0,Nhiều công ty phát hành,,,Bìa mềm,,sách kinh tế
17115799.0,0.0,0,Sách Thiếu Nhi - Truyện Tranh Chú chó thông minh và tốt bụng ,17200.0,Việt An Book,,"<p>20,5 x 18 x 18&nbsp;</p>",,,sách thiếu nhi
17336360.0,4.7,752,Lolita (Tái Bản 2019),92900.0,Nhã Nam,2019-05-01 00:00:00,15 x 24 cm,Bìa mềm,368.0,sách văn học
17615869.0,5.0,5,Tiểu Sử Hòa Thượng Tuyên Hóa,103400.0,Công ty TNHH TM &amp; DV Văn Hóa Hương Trang,2019-05-01 00:00:00,14.5 x 20.5 cm,Bìa mềm,375.0,tiểu sử
17879295.0,4.8,1324,Chó sủa nhầm cây - Tại sao những gì ta biết về thành công có khi lại sai,97500.0,Ecoblader,2019-06-06 14:20:28,<p>Khổ 16x24 cm</p>,Bìa mềm,320.0,sách tiếng việt
17937805.0,4.9,84,Những Truyện Hay Viết Cho Thiếu Nhi - Nguyên Hồng (Tái Bản 2019),31100.0,Nhà Xuất Bản Kim Đồng,2019-05-01 00:00:00,14.5 x 20.5 cm,Bìa mềm,180.0,sách thiếu nhi
18001809.0,0.0,0,Sách Thiếu Nhi - Truyện Tranh Giấc mơ kì lạ của cô bé Hạt Tiêu ,24000.0,Việt An Book,,"<p>20,8 x 18 x 18&nbsp;</p>",,,truyện tranh
18002162.0,0.0,0,Sách Thiếu Nhi - Truyện Tranh Mây Trắng và hành trình giải cứu Trái đất ,22200.0,Việt An Book,,"<p>20,5 x 18 x 18&nbsp;</p>",,,sách thiếu nhi
18013047.0,0.0,0,"Combo Sách Kỹ Năng, Tuyệt Chiêu Làm Gìau: Chiến Thắng Con Quỷ Trong Bạn + Think And Grow Rich - 13 Nguyên Tắc Nghĩ Giàu Làm Giàu (Tặng kèm bookmark thiết kế Aha)",173250.0,Thái Hà,,,Bìa mềm,,sách viến tưởng
18030270.0,0.0,0,Combo Sách kinh tế hay : Năng đoạn kim cương + 13 nguyên tắc nghĩ giàu làm giàu - Combo sách là chỉ dẫn về những nguồn lực tạo thành công - Tặng kèm bookmark Happy Life,197400.0,Thái Hà,,,Bìa mềm,380.0,sách kinh tế
19499744.0,4.8,127,Truyện ngụ ngôn cho bé tập đọc ( Tranh màu ),63700.0,Đại Mai Books,2019-06-05 16:05:49,"<p>20,5x28,5</p>",Bìa mềm,104.0,truyện tranh
19770229.0,0.0,0,Combo Lịch Sử Các Nền Văn Minh Nổi Tiếng Thế Giới (Lịch Sử Văn Minh Ả Rập + Lịch Sử Văn Minh Ấn Độ + Lịch Sử Văn Minh Trung Hoa) + Tặng kèm bookmark,311100.0,MCBOOKS,,,Bìa mềm,,sách lịch sử
19787231.0,0.0,0,Combo 4 cuốn sách kinh tế tâm đắc nhất:  Bất Động Sản Căn Bản + Marketing Căn Bản +  Donald Trump - Chiến Lược Đầu Tư Bất Động Sản + Đầu Tư Bất Động Sản( Tặng kèm bookmark Happy Life),497899.0,Alphabooks,,"<p><span style=""color:#242424;font-family:Roboto, Helvetica, Arial, sans-serif;font-size:13px"">13 x 20.5 cm</span></p>",Bìa mềm,,sách kinh tế
19792256.0,4.9,2497,Chuyện Con Mèo Dạy Hải Âu Bay (Tái Bản 2019),29000.0,Nhã Nam,2019-06-01 00:00:00,14 x 20.5 cm,Bìa mềm,144.0,sách tiếng việt
19797474.0,4.8,42,Combo Trọn Bộ Sách PoMath - Toán Tư Duy Cho Trẻ Em 4-6 Tuổi (6 cuốn) tặng kèm bookmark ,348300.0,MCBOOKS,,,Bìa mềm,,sách trẻ em
19843497.0,0.0,0,Combo Bộ Sách Lịch Sử Thế Giới Ả Rập ( Bộ sách lịch sử đặc sắc nhất của dịch giả Nguyễn Hiến Lê ) tặng kèm bookmark ,323700.0,MCBOOKS,,,Bìa mềm,,sách lịch sử
20134998.0,0.0,0,Sách lịch sử thế giới hay: Leonardo Da Vinci (tặng kèm bookmark thiết kế),528630.0,Alphabooks,,,Bìa mềm,,sách lịch sử
20273850.0,0.0,0,Combo Sách Học Tiếng Anh Theo Phương Pháp Của người Do Thái - Luyện Siêu Trí Nhớ Từ Vựng Tiếng Anh (Trọn Bộ 2 Cuốn) - (Tặng Kèm Bookmark Thiết Kế),250900.0,MCBOOKS,,<p>16*24cm</p>,Bìa mềm,,sách tiếng anh
20276614.0,0.0,0,Combo Sách Tư Duy - Kỹ Năng Sống: Mặc Kệ Thiên Hạ - Sống Như Người Nhật + Nói Khác Để Sống Khác - Nghệ Thuật Giao Tiếp Của Người Nhật (Tặng Bookmark Phương Đông),139500.0,Nhiều công ty phát hành,,,Bìa mềm,,sách kĩ năng sống
20297984.0,0.0,0,Combo sách kĩ năng sống hay: Thông Điệp Của Nước + Bí Mật Của Nước (tặng kèm bookmark Phương Đông Books),160200.0,Thái Hà,,,Bìa mềm,,sách kĩ năng sống
20340948.0,0.0,0,Combo sách kỹ năng sống hay: 42 Bí Quyết Giúp Trẻ Tự Tin Và Dũng Cảm Trong Quan Hệ Bạn Bè + 49 Bí Quyết Giúp Trẻ Lắng Nghe Và Truyền Đạt (tặng kèm bookmark Happy Life),111505.0, NXB Kim Đồng,,,Bìa mềm,,sách kĩ năng sống
20351837.0,0.0,0,Combo 2 cuốn sách hay về kĩ năng sống: Bạn Đắt Giá Bao Nhiêu? + Cân Bằng Cảm Xúc Cả Lúc Bão Giông ( Tặng kèm bookmark PD),180500.0,AZ Việt Nam,,"<p><span style=""color:#242424;font-family:Roboto, Helvetica, Arial, sans-serif;font-size:13px"">14.5 x 20 cm</span></p>",Bìa mềm,,sách kĩ năng sống
20355956.0,4.9,95,Combo Sách Kỹ Năng Sống: Sống Thực Tế Giữa Đời Thực Dụng + Đừng Lựa Chọn An Nhàn Khi Còn Trẻ (Tặng kèm bookmark PĐ),119930.0,AZ Việt Nam,,,Bìa mềm,,sách kĩ năng sống
20444622.0,4.8,2643,Cẩm Nang Cấu Trúc Tiếng Anh,60100.0,Huy Hoàng Bookstore,,,,,sách tiếng việt
20595688.0,0.0,0,Combo Sách Kỹ Năng Sống Hay: Người Gieo Hy Vọng (Tái Bản) + Viết Lên Hy Vọng (Tái Bản) - Tặng kèm bookmark HappyLife,186000.0,Thái Hà,,,,,sách kĩ năng sống
20612902.0,0.0,0,"Combo Sách Kinh Tế, Kỹ Năng Vươn Tới Thành Công: Search Inside Yourself - Tạo Ra Lợi Nhuận Vượt Qua Đại Dương Và Thay Đổi Thế Giới + Những Nguyên Tắc Thành Công - Vươn Tới Đỉnh Cao Từ Xuất Phát Điểm Hiện Tại (Tái Bản) - Tặng kèm bookmark Happy Life",304200.0,Thái Hà,,,Bìa mềm,,sách kinh tế
20613846.0,0.0,0,Combo Sách Kinh Tế - Kỹ Năng Làm Việc: Năng Đoạn Kim Cương (Tái Bản 2018) + Search Inside Yourself - Tạo Ra Lợi Nhuận Vượt Qua Đại Dương Và Thay Đổi Thế Giới (Bộ 2 cuốn - Tặng kèm bookmark PD),214830.0,Thái Hà,,,Bìa mềm,,sách kinh tế
20613850.0,0.0,0,Combo Sách Kỹ Năng Sống Hay Dành Cho Tuổi Trẻ: Tuổi Trẻ Đáng Giá Bao Nhiêu + Đừng Lựa Chọn An Nhàn Khi Còn Trẻ - (Tặng Kèm Bookmark Thiết Kế),136900.0,Nhiều công ty phát hành,,"<p>&nbsp;</p>
<table class=""table table-bordered table-detail table-striped"" style=""border-collapse:collapse;border-spacing:0px;background-color:transparent;max-width:100%;width:880px;margin-bottom:20px;border:1px solid #dddddd;color:#333333;font-family:Roboto, Helvetica, Arial, sans-serif"" cellspacing=""0""><tbody><tr><td class=""last"" style=""padding:10px 15px;line-height:1.42857;vertical-align:top;border-width:1px 0px;color:#242424;font-size:13px;border-color:#d5d5d5 #d5d5d5;border-style:solid solid"">13.5 x 20 cm</td>
</tr></tbody></table>",,,sách
20619992.0,0.0,0,Combo Sách Kinh Tế: Dốc Hết Trái Tim - Cách Starbucks Xây Dựng Công Ty Bằng Từng Tách Cà Phê + Thấu Hiểu Tiếp Thị Từ A Đến Z - 80 Khái Niệm Nhà Quản Lý Cần Biết - (Tặng Kèm Postcard Greenlife),239000.0,NXB Trẻ,,"<p><span style=""color:#242424;font-family:Roboto, Helvetica, Arial, sans-serif;font-size:13px"">13 x 20.5 cm</span></p>",Bìa mềm,,sách kinh tế
20620831.0,0.0,0,"Combo sách kỹ năng sống tuyệt hay : Lòng tốt của bạn cần thêm đôi phần sắc sảo( tái bản 2019) + Nghệ thuật tinh tế của việc "" đếch "" quan tâm - Tặng kèm bookmark thiết kế",201502.0,Nhiều công ty phát hành,,,Bìa mềm,399.0,sách kĩ năng sống
20645181.0,4.9,87,Upanishad - Cốt Tủy Của Giáo Huấn,111500.0,Thái Hà,2019-06-01 00:00:00,"<p><span style=""font-size:12.0pt;line-height:115%;font-family:'Times New Roman',serif;mso-fareast-font-family:Calibri;mso-fareast-theme-font:minor-latin;mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">13 x 19 cm</span></p>",Bìa mềm,285.0,sách tôn giáo
20696799.0,0.0,0,Combo Sách Tuyệt Hay Về Kỹ Năng Sống Và Quản Lý Thời Gian: Cơ Thể 4 Giờ + Tuần Làm Việc 4 Giờ ( Tặng kèm Bookmark Happy Life),277000.0,Nhiều công ty phát hành,,,Bìa mềm,,sách kĩ năng sống
20699899.0,0.0,0,Combo 3 cuốn sách phát triển trí tuệ dành cho trẻ: Phát Triển Chỉ Số Thông Minh IQ EQ CQ (Bộ 3 cuốn danh cho bé 2-3 tuổi ) ( Tặng kèm Bookmark Happy Life),114500.0,Công Ty Cổ Phần Văn Hóa Đông A,,"<p><span style=""color:#242424;font-family:Roboto, Helvetica, Arial, sans-serif;font-size:13px"">21 x 23 cm</span></p>",Bìa mềm,,sách trẻ em
